UF;MUNICIPIO;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO
RS;TAVARES;1965;0;168;37;355;98;0;2;27;564;34;33;0;167;48;0;3;0;3;0;28
RS;TENENTE PORTELA;5097;0;411;65;869;320;0;1;21;1997;280;89;0;127;67;7;9;0;3;0;93
RS;TERRA DE AREIA;4552;0;373;145;690;238;0;8;16;1053;186;48;0;353;146;0;30;0;11;2;42
RS;TEUTONIA;15313;0;853;225;1959;950;2;39;42;4261;1058;126;0;676;269;0;39;0;51;4;239
RS;TIO HUGO;1371;0;183;69;323;75;0;0;9;296;42;18;0;62;88;0;5;0;0;1;25
RS;TIRADENTES DO SUL;1681;0;217;11;381;128;0;2;5;1128;89;13;0;38;16;0;0;0;2;0;11
RS;TOROPI;1044;0;86;10;262;39;0;0;11;564;18;21;0;26;18;0;0;0;0;1;8
RS;TORRES;14350;0;552;143;1629;1031;2;104;37;4035;1213;111;1;1027;159;2;36;0;17;4;317
RS;TRAMANDAI;18786;0;729;88;1949;1199;1;34;109;4960;1633;180;0;1576;79;0;57;0;20;7;284
RS;TRAVESSEIRO;779;0;54;11;122;48;0;1;11;469;70;14;0;30;12;0;0;0;14;0;14
RS;TRES ARROIOS;1119;0;167;37;324;47;0;1;18;484;29;10;0;54;34;0;2;0;0;0;14
RS;TRES CACHOEIRAS;4244;0;695;570;735;229;0;1;11;1134;235;28;0;354;532;3;39;0;4;1;98
RS;TRES COROAS;9433;0;324;24;1018;678;0;26;40;3223;1203;88;0;410;26;1;12;0;9;2;201
RS;TRES DE MAIO;10699;0;887;346;2025;859;0;11;58;3123;863;99;0;531;369;2;33;0;6;4;266
RS;TRES FORQUILHAS;859;0;110;40;219;61;0;0;5;478;62;8;0;93;36;0;1;0;2;1;7
RS;TRES PALMEIRAS;1726;0;117;26;322;79;0;2;7;474;38;30;0;36;35;0;1;0;0;0;23
RS;TRES PASSOS;11759;0;651;192;1895;799;0;46;32;4314;931;143;0;377;237;10;24;0;3;2;194
RS;TRINDADE DO SUL;2572;0;205;24;461;105;0;2;21;629;43;39;0;51;32;0;2;0;3;0;26
RS;TRIUNFO;10210;0;698;203;1315;486;0;41;132;2294;520;285;0;974;195;3;36;0;88;2;84
RS;TUCUNDUVA;2649;0;310;58;517;183;0;0;21;485;81;16;0;117;73;0;2;0;0;2;54
RS;TUNAS;1181;0;107;3;273;50;0;0;8;598;7;31;0;19;2;0;0;0;1;0;6
RS;TUPANCI DO SUL;665;0;84;4;160;28;0;0;4;192;3;17;0;8;9;0;2;0;0;0;5
RS;TUPANCIRETA;6946;0;837;181;2094;517;1;17;88;2004;214;91;0;336;294;0;1;0;13;3;187
RS;TUPANDI;2230;0;150;138;370;106;0;0;44;727;135;58;0;120;169;0;3;0;21;0;34
RS;TUPARENDI;4054;0;385;93;902;177;0;4;20;1254;193;37;0;192;141;0;4;0;0;2;52
RS;TURUCU;1220;0;136;87;220;58;1;1;8;601;23;15;0;64;98;0;0;0;4;1;9
RS;UBIRETAMA;843;0;139;1;168;71;0;0;10;420;21;9;0;15;1;0;2;0;0;0;8
RS;UNIAO DA SERRA;607;0;70;12;130;18;0;0;5;127;6;7;0;6;13;0;0;0;1;0;10
RS;UNISTALDA;696;0;78;7;238;31;0;1;12;260;5;18;0;43;9;0;1;0;4;0;2
RS;URUGUAIANA;38749;0;2124;2759;5908;2257;0;166;133;13998;2144;197;1;1889;3185;37;34;0;39;48;618
RS;VACARIA;27989;0;2069;1264;5426;2072;1;18;251;3891;800;725;2;959;1331;0;20;0;39;9;450
RS;VALE DO SOL;3622;0;203;19;475;144;0;2;12;1297;125;53;0;147;17;0;6;0;5;0;12
RS;VALE REAL;2455;0;243;112;393;173;0;2;22;453;86;17;0;134;111;0;3;0;4;2;32
RS;VALE VERDE;1082;0;82;10;191;35;0;0;3;482;60;15;0;79;13;0;4;0;12;0;5
RS;VANINI;940;0;118;21;257;53;0;0;9;211;7;16;0;20;17;0;0;0;1;0;15
RS;VENANCIO AIRES;28492;0;1417;356;3249;2043;0;55;138;11575;2730;235;0;1875;388;9;59;0;80;4;391
RS;VERA CRUZ;11032;0;580;97;1415;542;2;8;37;3792;783;150;0;515;121;1;36;0;18;1;93
RS;VERANOPOLIS;11364;0;1006;362;2446;884;0;12;47;1864;589;68;0;307;408;3;16;0;18;3;380
RS;VESPASIANO CORREA;862;0;133;8;192;52;0;0;8;240;28;12;0;20;9;0;0;0;13;0;4
RS;VIADUTOS;2101;0;192;33;449;106;0;0;12;514;36;24;0;33;28;0;2;0;2;0;17
RS;VIAMAO;94821;0;2475;249;8217;6006;3;73;420;21322;1569;670;0;4511;192;1;102;2;236;15;1026
RS;VICENTE DUTRA;1332;0;91;2;242;45;0;0;6;970;110;21;0;19;1;1;0;0;0;0;4
RS;VICTOR GRAEFF;1376;0;218;14;426;105;0;0;17;443;41;9;0;82;17;0;5;0;1;0;16
RS;VILA FLORES;1786;0;210;30;437;99;0;0;16;354;44;25;0;35;31;0;1;0;7;1;36
RS;VILA LANGARO;717;0;154;8;303;43;0;0;7;342;15;16;0;20;12;0;1;0;2;0;15
RS;VILA MARIA;2012;0;424;110;584;117;0;0;9;197;25;49;0;52;118;0;8;0;1;0;31
RS;VILA NOVA DO SUL;1732;0;158;23;343;49;0;6;12;392;19;17;0;93;33;0;1;0;3;1;7
RS;VISTA ALEGRE;1017;0;104;9;195;40;0;0;6;567;44;12;0;13;10;0;0;0;0;0;6
RS;VISTA ALEGRE DO PRATA;707;0;52;10;156;43;0;0;9;150;13;5;0;14;12;0;2;0;0;0;10
RS;VISTA GAUCHA;965;0;106;52;181;57;0;0;1;495;42;15;0;15;75;0;0;0;0;0;10
RS;VITORIA DAS MISSOES;1268;0;175;13;297;45;0;0;3;499;48;19;0;48;15;0;0;0;0;0;8
RS;WESTFALIA;1352;0;177;8;269;92;0;1;14;401;79;17;0;52;13;0;3;0;12;0;21
RS;XANGRI-LA;6631;0;270;22;1007;543;0;28;26;1743;898;26;0;775;29;0;21;0;16;6;238
SC;ABDON BATISTA;1031;0;82;9;279;33;0;0;4;337;21;13;0;24;7;0;1;0;2;0;6
SC;ABELARDO LUZ;6784;0;437;167;1584;460;0;3;29;1926;248;138;0;227;295;3;5;0;1;0;214
SC;AGROLANDIA;4665;0;305;51;863;314;0;3;22;1527;624;26;0;273;75;1;4;0;5;0;96
SC;AGRONOMICA;2426;0;176;62;489;148;0;4;6;695;242;11;0;185;78;0;5;0;4;0;43
SC;AGUA DOCE;3012;0;292;239;689;133;0;0;41;641;104;37;0;96;321;4;3;0;0;1;60
SC;AGUAS DE CHAPECO;2426;0;93;31;391;108;1;0;8;1042;217;35;0;75;35;0;1;0;1;0;31
SC;AGUAS FRIAS;1017;0;81;146;214;58;0;1;9;427;60;6;0;62;247;0;0;0;0;0;30
SC;AGUAS MORNAS;2734;0;340;13;607;203;0;0;8;1091;226;20;0;161;15;0;5;0;4;1;96
SC;ALFREDO WAGNER;3766;0;387;48;761;193;0;1;25;2261;329;20;0;216;38;1;1;0;5;3;86
SC;ALTO BELA VISTA;985;0;73;6;223;40;0;0;11;291;25;13;0;35;4;0;0;0;0;0;13
SC;ANCHIETA;2519;0;226;42;595;141;0;0;18;812;112;25;0;67;48;0;3;0;0;1;42
SC;ANGELINA;1958;0;258;17;492;106;0;0;24;1399;208;24;0;75;21;0;0;0;5;1;33
SC;ANITA GARIBALDI;3509;0;157;23;726;173;0;0;18;1129;84;38;0;80;28;0;2;0;1;0;44
SC;ANITAPOLIS;1288;0;178;9;301;66;0;0;11;763;102;16;0;39;10;0;3;0;1;0;28
SC;ANTONIO CARLOS;3861;0;759;112;927;267;0;2;13;1651;533;20;0;292;128;1;10;0;8;3;173
SC;APIUNA;4279;0;220;46;656;264;0;1;33;1038;196;27;0;247;56;1;8;0;3;0;69
SC;ARABUTA;1747;0;194;94;441;99;0;0;14;618;75;34;0;40;93;0;2;0;2;3;18
SC;ARAQUARI;11338;0;1151;891;1622;613;0;3;79;3021;530;80;0;856;1825;5;65;0;64;2;266
SC;ARARANGUA;33637;0;1463;1164;4088;2110;0;100;100;10319;4596;198;0;2080;1737;5;75;0;13;6;896
SC;ARMAZEM;3971;0;314;323;681;196;0;5;19;1611;496;19;0;182;366;1;5;0;1;0;109
SC;ARROIO TRINTA;1763;0;201;144;517;76;0;0;17;507;130;31;0;68;140;0;0;0;1;0;37
SC;ARVOREDO;866;0;80;4;211;37;0;0;46;354;32;13;0;21;7;0;1;0;2;0;7
SC;ASCURRA;4301;0;302;68;671;264;0;1;22;922;237;59;0;177;72;1;5;0;6;1;97
SC;ATALANTA;1574;0;113;16;295;68;0;1;3;619;131;11;0;72;10;0;1;0;1;0;19
SC;AURORA;2634;0;237;297;593;153;0;0;4;729;206;23;0;168;524;1;2;0;0;0;48
SC;BALNEARIO ARROIO DO SILVA;5140;0;149;12;651;354;0;15;20;1365;420;20;0;310;12;0;13;0;4;0;132
SC;BALNEARIO BARRA DO SUL;3778;0;193;56;496;220;0;3;14;733;247;14;0;224;66;2;26;0;6;2;50
SC;BALNEARIO CAMBORIU;53710;0;936;266;6447;6865;0;72;284;16696;9269;238;2;2069;310;8;181;0;55;30;5453
SC;BALNEARIO DE PICARRAS;9854;0;360;117;1316;718;1;5;42;2682;1214;74;0;583;152;6;29;0;20;4;325
SC;BALNEARIO GAIVOTA;5705;0;268;58;728;425;0;10;16;1411;382;39;0;479;78;3;21;0;4;5;162
SC;BALNEARIO RINCAO;4434;0;147;22;502;318;0;3;14;952;238;23;0;335;23;0;8;0;0;1;164
SC;BANDEIRANTE;1067;0;65;4;225;50;0;0;11;600;100;22;0;30;4;0;0;0;0;0;10
SC;BARRA BONITA;612;0;50;6;127;22;0;1;7;408;42;10;0;11;9;0;0;0;1;1;8
SC;BARRA VELHA;14184;0;697;235;1862;965;0;9;55;3832;1843;71;0;806;314;25;37;0;9;4;373
SC;BELA VISTA DO TOLDO;1989;0;120;3;464;71;0;0;15;1156;118;50;0;50;3;0;0;0;1;0;12
SC;BELMONTE;1103;0;86;70;204;38;0;0;9;434;73;7;0;34;99;0;0;0;0;0;11
SC;BENEDITO NOVO;4736;0;377;49;974;338;0;5;52;2413;735;40;0;360;73;0;2;0;6;2;85
SC;BIGUACU;28193;0;1700;289;3376;1871;0;14;108;10252;3014;142;0;1432;322;1;49;0;74;7;452
SC;BLUMENAU;180485;0;5940;1080;19253;13927;0;72;528;43604;10424;984;0;6264;1326;12;218;4;382;30;6210
SC;BOCAINA DO SUL;1189;0;92;4;291;42;0;0;8;438;23;20;0;72;9;0;0;0;1;1;13
SC;BOM JARDIM DA SERRA;1417;0;199;3;424;122;0;0;18;373;16;27;0;44;1;2;3;0;2;1;31
SC;BOM JESUS;1229;0;93;80;243;57;0;0;3;309;43;14;0;47;157;0;0;0;0;1;18
SC;BOM JESUS DO OESTE;890;0;94;8;161;38;0;0;5;268;48;9;0;24;11;0;0;0;0;0;17
SC;BOM RETIRO;3694;0;240;46;695;155;0;0;19;1002;119;38;0;143;32;1;3;0;2;3;60
SC;BOMBINHAS;8987;0;212;24;1568;1041;0;1;65;2837;1434;47;0;464;29;5;48;0;5;5;712
SC;BOTUVERA;2227;0;266;124;555;163;0;1;9;1094;279;15;0;92;190;0;0;0;5;1;86
SC;BRACO DO NORTE;16761;0;1339;380;2972;1194;0;7;54;4619;1881;101;0;603;517;1;42;0;9;6;623
SC;BRACO DO TROMBUDO;1592;0;147;25;343;156;0;0;8;524;160;10;0;120;27;0;1;0;1;0;27
SC;BRUNOPOLIS;879;0;122;3;306;35;0;0;4;336;21;10;0;18;1;0;0;0;0;0;2
SC;BRUSQUE;65808;0;2988;1002;9791;5620;0;102;180;19981;7883;213;0;1795;1154;2;96;0;55;13;2394
SC;CACADOR;36592;0;2170;798;5835;2197;0;12;180;5690;1832;725;0;973;979;3;12;0;8;17;621
SC;CAIBI;2568;0;197;317;500;144;0;0;9;771;211;22;0;118;543;0;0;0;1;0;74
SC;CALMON;1028;0;50;1;210;56;0;1;14;299;10;28;0;23;4;0;0;0;0;0;4
SC;CAMBORIU;31834;0;1263;270;4092;2288;0;40;83;16539;9950;47;0;1354;321;5;35;0;34;14;723
SC;CAMPO ALEGRE;5231;0;498;168;1102;283;0;1;16;2073;237;22;0;330;212;0;5;0;2;1;129
SC;CAMPO BELO DO SUL;2684;0;264;22;714;118;0;0;18;438;16;59;0;62;21;2;0;0;4;0;25
SC;CAMPO ERE;4508;0;374;96;891;180;0;2;17;1191;224;41;0;98;150;0;2;0;0;1;126
SC;CAMPOS NOVOS;17369;0;1245;385;3559;918;0;3;121;2576;663;130;0;607;582;3;8;0;8;1;280
SC;CANELINHA;4083;0;581;84;686;289;0;3;14;1569;1011;11;0;162;122;0;9;0;13;2;75
SC;CANOINHAS;24285;0;1376;396;4133;1360;0;17;77;6952;1793;207;0;1230;640;10;15;0;4;6;483
SC;CAPAO ALTO;962;0;90;14;252;51;0;0;10;152;8;23;0;36;17;0;2;0;2;0;13
SC;CAPINZAL;11133;0;594;180;1953;450;0;5;69;3500;1392;74;0;399;215;0;7;0;1;4;203
SC;CAPIVARI DE BAIXO;10466;0;390;375;994;646;0;23;27;3746;2019;31;0;422;712;7;26;0;9;2;217
SC;CATANDUVAS;4926;0;410;269;948;257;1;1;49;633;161;49;0;130;449;0;3;0;4;0;99
SC;CAXAMBU DO SUL;1604;0;152;19;369;76;0;2;5;778;105;17;0;53;21;0;0;0;0;0;19
SC;CELSO RAMOS;1185;0;89;86;280;53;0;0;12;335;44;9;0;22;86;0;0;0;0;0;9
SC;CERRO NEGRO;1249;0;78;12;288;33;0;0;6;276;10;20;0;7;11;0;1;0;0;0;3
SC;CHAPADAO DO LAGEADO;1226;0;85;5;221;50;0;0;9;676;78;13;0;68;7;0;1;0;3;0;7
SC;CHAPECO;108703;0;5243;3345;17335;8398;2;199;397;30081;12773;506;0;4491;4180;27;125;0;37;37;4011
SC;COCAL DO SUL;8425;0;351;177;1209;533;0;4;21;2663;651;34;0;448;200;1;5;0;0;1;300
SC;CONCORDIA;36668;0;3244;3270;6873;2666;0;21;209;11686;4999;298;0;1246;3826;22;43;0;16;21;1028
SC;CORDILHEIRA ALTA;1899;0;395;113;472;114;0;0;39;594;213;50;0;86;121;0;4;1;1;1;32
SC;CORONEL FREITAS;4114;0;345;94;1033;218;0;5;14;1381;378;29;0;148;118;0;2;0;2;0;74
SC;CORONEL MARTINS;952;0;64;3;174;22;0;0;10;382;17;8;0;15;3;0;0;0;1;0;3
SC;CORREIA PINTO;7172;0;486;140;1315;292;0;6;57;1198;160;83;0;223;216;0;5;0;0;2;53
SC;CORUPA;6183;0;500;30;1268;472;0;9;8;2760;777;40;0;352;32;2;6;0;6;1;156
SC;CRICIUMA;102258;0;3646;1908;11089;7783;0;106;370;26919;5394;448;0;4534;2213;9;105;3;34;32;4581
SC;CUNHA PORA;5103;0;447;217;913;309;1;2;28;1610;389;74;0;191;327;8;8;0;0;0;124
SC;CUNHATAI;830;0;72;2;154;50;0;1;6;349;54;10;0;23;1;0;0;0;1;0;9
SC;CURITIBANOS;20365;0;1153;228;3451;1015;1;5;109;3439;719;171;0;436;288;1;13;0;10;8;257
SC;DESCANSO;3761;0;257;227;845;225;0;0;23;1372;277;37;0;117;338;5;1;0;2;2;57
SC;DIONISIO CERQUEIRA;6084;0;194;293;1044;317;0;1;29;1457;241;22;0;127;315;2;8;0;2;2;179
SC;DONA EMMA;1810;0;152;30;265;92;0;0;18;682;114;17;0;76;30;2;1;0;1;0;29
SC;DOUTOR PEDRINHO;1562;0;159;19;322;104;0;3;11;630;166;9;0;115;22;0;1;0;2;0;20
SC;ENTRE RIOS;1113;0;35;0;166;26;0;0;3;557;54;29;0;4;2;0;0;0;0;0;4
SC;ERMO;1098;0;108;440;225;41;0;3;4;573;115;9;0;57;832;0;1;0;7;1;24
SC;ERVAL VELHO;1874;0;158;21;467;110;0;0;13;654;114;25;0;69;25;0;1;0;2;0;17
SC;FAXINAL DOS GUEDES;4998;0;449;201;1004;371;0;4;23;1120;320;56;0;160;285;1;6;0;0;2;91
SC;FLOR DO SERTAO;632;0;25;8;113;27;0;0;13;358;31;16;0;12;16;0;0;0;0;0;2
SC;FLORIANOPOLIS;232762;0;3965;351;22137;25850;2;128;956;53511;11264;2144;3;9222;491;17;416;1;481;86;14094
SC;FORMOSA DO SUL;990;0;77;35;233;33;0;0;9;394;53;17;0;32;51;0;0;0;0;0;8
SC;FORQUILHINHA;12998;0;644;131;1641;603;0;34;34;5773;1101;46;0;751;162;3;11;0;19;2;246
SC;FRAIBURGO;17299;0;1000;272;2650;925;0;2;59;2841;700;269;0;345;266;14;10;0;10;5;284
SC;FREI ROGERIO;959;0;128;2;305;39;0;0;12;411;25;20;0;22;2;0;0;0;1;0;4
SC;GALVAO;1348;0;135;10;312;62;0;0;9;371;24;18;0;25;13;0;1;0;0;0;28
SC;GAROPABA;10643;0;351;48;1936;1347;0;8;35;3961;1498;71;2;624;55;5;65;0;4;8;921
SC;GARUVA;6802;0;603;357;1070;415;0;5;34;1763;303;55;0;501;468;0;22;0;29;5;138
SC;GASPAR;29314;0;1560;355;4736;2254;0;14;86;8856;2707;96;1;1262;470;1;50;1;111;49;1035
SC;GOVERNADOR CELSO RAMOS;5419;0;234;27;818;450;0;1;33;1764;763;25;0;328;46;0;11;0;10;0;208
SC;GRAO PARA;2911;0;311;30;644;174;0;0;9;1003;173;22;0;93;35;0;4;0;5;1;95
SC;GRAVATAL;5088;0;358;128;799;316;0;19;18;2432;645;26;0;252;160;3;16;0;6;1;149
SC;GUABIRUBA;10474;0;403;47;1639;835;0;8;36;3620;1550;28;0;279;62;0;11;0;6;0;370
SC;GUARACIABA;4535;0;308;129;1084;269;0;0;21;1209;182;44;0;132;206;1;4;0;1;0;82
SC;GUARAMIRIM;18668;0;1283;477;2573;1138;0;14;39;6052;1688;31;0;1054;827;5;20;0;21;1;374
SC;GUARUJA DO SUL;2091;0;191;91;435;108;0;0;15;694;103;26;0;42;109;2;2;0;0;0;35
SC;GUATAMBU;2425;0;176;31;587;114;0;0;18;1172;256;28;0;86;42;0;0;0;1;0;42
SC;HERVAL D'OESTE;9077;0;430;39;1255;536;3;3;50;2912;1491;70;0;214;44;2;5;0;4;3;117
SC;IBIAM;796;0;83;33;204;29;0;0;5;324;31;13;0;29;33;0;0;0;0;0;3
SC;IBICARE;1512;0;204;177;360;76;0;0;16;478;94;10;0;47;176;0;0;0;2;2;17
SC;IBIRAMA;9502;0;511;118;1414;686;0;6;80;2983;904;109;0;545;156;2;19;0;20;1;220
SC;ICARA;28000;0;2085;864;3722;1846;1;14;113;9306;2309;175;0;1753;1119;1;33;0;26;7;939
SC;ILHOTA;5920;0;463;138;882;349;0;4;26;2166;606;34;0;309;215;0;3;0;6;3;87
SC;IMARUI;3687;0;192;13;584;226;0;2;34;1994;528;36;0;133;19;1;9;0;4;7;54
SC;IMBITUBA;20570;0;739;619;2572;1760;0;32;92;7855;2125;107;0;1207;820;6;70;0;37;8;807
SC;IMBUIA;2779;0;224;107;535;146;0;0;10;849;221;28;0;132;117;0;2;0;0;0;34
SC;INDAIAL;33096;0;1756;318;4165;2378;0;50;116;9113;2844;146;0;1498;339;3;57;0;64;5;767
SC;IOMERE;1210;0;190;66;385;57;0;0;8;328;92;8;0;26;68;0;2;0;0;1;34
SC;IPIRA;2231;0;149;18;414;111;0;2;9;686;225;22;0;54;19;0;0;0;1;0;22
SC;IPORA DO OESTE;3792;0;344;236;793;259;0;0;40;1608;321;51;0;182;327;4;4;0;0;1;98
SC;IPUACU;1994;0;150;34;433;93;0;0;15;698;100;49;0;73;45;0;2;0;0;0;33
SC;IPUMIRIM;3011;0;310;109;642;165;0;2;41;1147;150;29;0;50;267;0;1;0;3;2;36
SC;IRACEMINHA;1656;0;132;40;411;88;0;0;8;574;65;23;0;58;51;0;1;0;0;1;18
SC;IRANI;4597;0;460;163;912;190;0;3;36;737;114;77;0;136;144;1;2;0;4;3;67
SC;IRATI;778;0;64;19;167;24;0;3;7;387;50;8;0;15;24;0;1;0;0;0;6
SC;IRINEOPOLIS;3902;0;341;45;944;175;0;0;17;1535;145;26;0;132;40;1;1;0;6;5;54
SC;ITA;2925;0;141;44;655;195;0;0;24;793;262;48;0;171;40;1;4;0;1;3;53
SC;ITAIOPOLIS;8907;0;782;63;1714;380;0;1;35;3344;396;124;0;287;53;1;2;0;6;1;105
SC;ITAJAI;96010;0;5158;4922;11184;7509;1;171;312;33946;20978;497;0;4516;7387;16;138;3;84;27;3241
SC;ITAPEMA;27625;0;762;172;4132;2962;0;20;93;8451;4045;64;0;1208;191;5;98;0;17;11;2543
SC;ITAPIRANGA;6772;0;451;183;1272;444;0;1;26;3467;1028;92;0;288;185;1;5;0;1;0;157
SC;ITAPOA;7916;0;345;224;1414;657;0;5;36;2555;693;42;0;641;337;1;24;1;13;9;405
SC;ITUPORANGA;12951;0;853;452;2297;859;0;3;48;3174;1072;89;0;632;635;2;23;0;19;0;404
SC;JABORA;1737;0;183;27;423;80;0;0;17;378;76;26;0;66;44;1;1;0;2;0;22
SC;JACINTO MACHADO;4184;0;482;135;940;233;0;7;14;2379;487;45;0;233;190;0;5;0;6;1;95
SC;JAGUARUNA;8890;0;574;175;1458;578;0;2;34;3091;931;96;0;523;189;3;23;0;8;6;355
SC;JARAGUA DO SUL;78409;0;2836;659;9484;6222;0;73;259;20113;7187;443;0;3273;850;28;129;0;57;13;2742
SC;JARDINOPOLIS;754;0;35;11;143;23;0;1;7;268;35;10;0;16;15;0;3;0;0;0;10
SC;JOACABA;14745;0;846;266;2636;1137;0;4;69;3692;1773;51;0;429;314;2;12;0;36;6;533
SC;JOINVILLE;286203;0;8827;3818;25625;21012;2;142;980;64190;15282;955;1;12869;5519;57;343;0;393;27;7435
SC;JOSE BOITEUX;2031;0;139;18;335;101;0;0;29;784;125;12;0;95;15;0;1;0;5;1;21
SC;JUPIA;849;0;67;18;254;27;0;2;7;360;63;12;0;20;29;0;0;0;3;0;11
SC;LACERDOPOLIS;989;0;150;77;257;42;0;0;6;286;69;8;0;34;80;0;0;0;1;0;17
SC;LAGEADO GRANDE;605;0;46;16;167;24;0;0;4;203;27;4;0;26;20;0;0;0;0;0;4
SC;LAGES;79727;0;3654;1463;11016;4966;0;33;298;15292;3743;446;0;2784;1709;16;62;0;48;17;1580
SC;LAGUNA;17419;0;585;119;1930;1256;0;28;126;6191;2136;91;0;645;208;10;54;0;9;10;540
SC;LAURENTINO;3214;0;340;54;739;214;0;1;9;933;466;8;0;227;64;0;5;0;1;1;71
SC;LAURO MULLER;7012;0;456;561;969;361;0;6;36;2787;597;52;0;771;1388;1;2;0;6;1;130
SC;LEBON REGIS;4401;0;305;42;755;212;0;1;36;763;77;83;0;68;44;0;3;0;2;2;36
SC;LEOBERTO LEAL;1190;0;143;25;291;46;0;0;12;766;71;6;0;38;16;0;0;0;2;0;24
SC;LINDOIA DO SUL;1803;0;163;56;396;108;0;0;17;604;93;46;0;32;68;0;0;0;0;0;19
SC;LONTRAS;5228;0;397;66;971;336;0;4;26;1735;559;45;0;332;88;1;10;0;2;0;100
SC;LUIZ ALVES;5618;0;559;90;1248;264;0;0;21;2266;791;32;0;316;123;1;6;0;8;1;93
SC;LUZERNA;2893;0;204;119;603;193;0;1;17;824;288;26;0;92;168;1;1;0;11;0;62
SC;MACIEIRA;637;0;99;5;192;26;0;0;10;167;8;16;0;18;7;0;0;0;0;0;6
SC;MAFRA;24884;0;1538;406;4509;1485;1;7;100;8064;1816;165;0;1466;481;10;20;0;9;4;487
SC;MAJOR GERCINO;1182;0;150;6;291;68;0;1;11;557;164;11;0;44;11;0;0;0;3;0;11
SC;MAJOR VIEIRA;2481;0;235;15;640;85;0;1;6;1406;211;18;0;64;24;0;0;0;0;1;19
SC;MARACAJA;3389;0;270;181;438;164;0;2;5;1348;308;15;0;166;262;0;4;0;0;1;59
SC;MARAVILHA;11910;0;968;525;2271;964;0;8;42;3406;1782;96;0;667;840;2;15;0;7;7;356
SC;MAREMA;877;0;70;20;239;30;0;1;8;228;36;8;0;17;19;0;0;0;0;0;8
SC;MASSARANDUBA;6513;0;617;150;1377;390;0;1;32;3063;801;36;1;366;182;1;7;0;9;3;159
SC;MATOS COSTA;1062;0;79;7;250;63;0;0;9;267;13;21;0;33;13;0;0;0;1;0;7
SC;MELEIRO;3136;0;282;101;753;140;0;0;17;1345;259;25;0;190;111;3;1;0;6;1;120
SC;MIRIM DOCE;1118;0;94;10;202;59;0;2;6;438;120;15;0;36;18;1;0;0;1;0;19
SC;MODELO;1846;0;138;19;323;104;0;1;16;515;134;17;0;44;29;0;2;0;0;0;35
SC;MONDAI;3972;0;219;164;583;281;0;1;17;2331;538;67;0;257;232;1;7;0;0;2;64
SC;MONTE CARLO;3686;0;193;78;501;194;0;1;25;489;87;128;0;111;86;0;9;0;2;0;21
SC;MONTE CASTELO;2862;0;196;61;510;107;0;1;21;809;116;31;0;98;62;2;1;0;0;1;23
SC;MORRO DA FUMACA;8923;0;887;279;1219;487;0;5;31;4613;1776;48;0;531;340;2;7;0;16;3;243
SC;MORRO GRANDE;1146;0;175;33;227;43;0;1;4;559;157;12;0;59;48;0;0;0;1;1;37
SC;NAVEGANTES;26684;0;1006;528;2929;1877;0;38;144;12784;7416;96;0;1147;661;9;28;0;18;12;589
SC;NOVA ERECHIM;1982;0;158;33;457;109;0;1;7;531;137;14;0;66;29;1;0;0;2;0;41
SC;NOVA ITABERABA;1668;0;144;26;460;65;0;1;8;957;118;14;0;42;34;0;2;0;0;0;32
SC;NOVA TRENTO;5934;0;319;71;1113;500;0;40;60;2096;1001;49;0;199;69;0;4;0;3;0;129
SC;NOVA VENEZA;5967;0;495;234;1267;396;0;5;38;2359;425;48;0;333;288;0;3;0;4;1;159
SC;NOVO HORIZONTE;924;0;77;15;228;28;0;0;13;315;42;17;0;23;21;0;0;0;1;0;10
SC;ORLEANS;10229;0;971;597;1861;693;0;6;42;3661;1220;61;0;644;1195;1;9;0;2;1;404
SC;OTACILIO COSTA;8336;0;550;446;1435;323;0;8;56;1280;303;65;0;495;613;4;5;0;3;6;107
SC;OURO;3127;0;260;96;754;145;0;0;32;898;363;27;0;118;118;1;4;0;1;1;57
SC;OURO VERDE;752;0;111;21;252;52;0;1;5;360;36;6;0;20;27;0;3;0;1;0;14
SC;PAIAL;559;0;29;16;135;27;0;0;3;234;37;12;0;12;18;0;0;0;0;0;2
SC;PAINEL;735;0;43;4;211;35;0;0;8;158;9;11;0;30;6;0;1;0;1;0;6
SC;PALHOCA;77573;0;2990;586;8864;5725;2;38;246;26171;7796;428;0;3796;679;6;112;0;102;20;1809
SC;PALMA SOLA;3042;0;237;82;623;169;0;2;9;941;143;43;0;68;106;0;2;0;1;0;54
SC;PALMEIRA;984;0;150;93;268;45;0;0;8;265;29;8;0;41;141;0;1;0;1;0;12
SC;PALMITOS;7000;0;478;653;1384;355;0;0;55;2607;764;64;0;326;634;6;8;0;1;0;144
SC;PAPANDUVA;7110;0;616;119;1498;304;0;1;22;2653;480;109;0;233;152;2;6;0;1;3;96
SC;PARAISO;1579;0;119;16;305;65;0;0;7;727;70;16;0;23;25;0;0;0;0;0;16
SC;PASSO DE TORRES;6542;0;220;24;1153;646;1;32;20;1597;651;38;0;589;21;4;56;0;8;3;394
